"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
LINC02861,54.061265744346,0.114823725665262,0.330241143451055,0.347696608803317,0.728068043737755,0.874135589928079
ENSG00000262209,24.6942963864689,1.14114953651182,0.576665272590106,1.97887681251607,0.047829877502258,0.205727615702293
CORO7,1085.81325837739,0.071576124373215,0.166787391866162,0.42914589389737,0.667817055231769,0.842969505557767
HNRNPA1P16,62.9519335554603,-0.225533339050911,0.383149481608024,-0.58863015579293,0.556109400159395,0.775886037139952
ENSG00000262410,29.9217101572349,-0.180617584011964,0.343933459478863,-0.525152697517829,0.599477044989127,0.802662094158212
MIR193BHG,208.205370732022,-0.981300213006811,0.465079177382385,-2.10996376687919,0.034861476928528,0.171897076544729
LINC01569,53.5132773203719,-0.265769755105186,0.432953242430017,-0.613853250326784,0.539312305183732,0.764288076892115
ENSG00000262477,39.694767574258,-0.254202051057918,0.401611008084025,-0.632955885025777,0.526762451684134,0.755773525457122
ENSG00000262526,27.786707503923,2.37477744698475,2.19516245475103,1.08182309780535,0.279331141125092,0.548072721491639
ENSG00000262528,28.4265916174893,0.0258393161836147,0.412860910008684,0.0625860079198858,0.9500961716355,0.985820950132756
ENSG00000262539,26.4128215821908,0.0453931919902299,0.384060226166584,0.118192900221178,0.905914815330257,0.965250346443846
ENSG00000262576,31.2579583604472,0.0806810882605568,0.599185876232868,0.134651184984208,0.892887670317767,0.960319750149673
ENSG00000262580,380.909277648887,0.167025679904479,0.185581699382299,0.900011587674952,0.368114084106904,0.632174071540312
ENSG00000262621,54.6480319784151,-0.37739469942104,0.839095701481551,-0.44976359520695,0.652880910245456,0.83514200779305
ENSG00000262633,161.389293274616,1.19814613354276,0.431615823547089,2.77595506971037,0.00550398140268461,0.0611723942573016
SPON1,42.8628702989814,0.214596090535401,0.566305304049513,0.378940633260673,0.704731949457256,0.861641378960436
ENSG00000262663,38.1798332737469,-0.175875229295116,0.357785620150569,-0.491565952877316,0.623026217314086,0.818403955236059
OVCA2,1060.28816815195,-0.0532632078959091,0.13817167190987,-0.385485730610922,0.699877576505772,0.859164587645963
ENSG00000262691,68.4737015908107,0.260134337400416,0.299231531767255,0.869341328649653,0.384660463893057,0.647281358298149
